,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan3DProMet_M0,-0.19630920979270436,0.19630920979270436,0.41163259921367673,0.41163259921367673,0.8217580997380322
EpiDISH_BPRNACan3DProMet_M2,0.14453143824780024,0.14453143824780024,0.30306194832558514,0.7146945475392619,1.1554980212258568
EpiDISH_BPRNACan3DProMet_M1,-0.05352574766892787,0.05352574766892787,0.11223590916127772,0.8269304567005396,0.9478815349496603
EpiDISH_BPRNACan3DProMet_Mono,0.0496813736941161,0.0496813736941161,0.1041748016193941,0.9311052583199336,1.050936187108388
EpiDISH_BPRNACan3DProMet_CD4,-0.020934039710978625,0.020934039710978625,0.04389571527169738,0.975000973591631,0.9792835562655978
EpiDISH_BPRNACan3DProMet_NK,0.011922134275051276,0.011922134275051276,0.024999026408368763,0.9999999999999998,1.0119934861916582
EpiDISH_BPRNACan3DProMet_B,0.0,0.0,0.0,0.9999999999999998,1.0
EpiDISH_BPRNACan3DProMet_cancer,0.0,0.0,0.0,0.9999999999999998,1.0
EpiDISH_BPRNACan3DProMet_CD8,0.0,0.0,0.0,0.9999999999999998,1.0
EpiDISH_BPRNACan3DProMet_Neu,0.0,0.0,0.0,0.9999999999999998,1.0
SEX,0.0,0.0,0.0,0.9999999999999998,1.0
