,coef,abs coef,% total,cum % total,coef OR
XCELL_HSC,0.077300549991967,0.077300549991967,0.18851886710649884,0.18851886710649884,1.0803667318151327
XCELL_Mesangial_cells,0.06532507704228253,0.06532507704228253,0.15931334924441834,0.3478322163509172,1.0675059896756545
XCELL_iDC,0.046056507261196096,0.046056507261196096,0.11232158856133888,0.4601538049122561,1.0471335799358916
XCELL_CLP,0.037809946529801575,0.037809946529801575,0.09221005912501545,0.5523638640372716,1.0385338371615505
XCELL_Macrophages_M2,0.03150618733096142,0.03150618733096142,0.0768365909827964,0.6292004550200679,1.0320077609494636
XCELL_Platelets,-0.030045681488958663,0.030045681488958663,0.0732747417234393,0.7024751967435072,0.970401203164129
XCELL_CD4+_Tem,-0.02799542935581043,0.02799542935581043,0.06827463228742683,0.770749829030934,0.9723928112526427
XCELL_Adipocytes,0.026772359554706963,0.026772359554706963,0.06529183677924277,0.8360416658101768,1.0271339589165571
XCELL_DC,0.019328365532137026,0.019328365532137026,0.04713758923471345,0.8831792550448903,1.0195163676938968
XCELL_Endothelial_cells,0.013093491699044132,0.013093491699044132,0.031932117194879685,0.9151113722397699,1.013179586813007
XCELL_mv_Endothelial_cells,0.009681902012840303,0.009681902012840303,0.023612007923442455,0.9387233801632123,1.0097289232553048
XCELL_Megakaryocytes,0.007739195305585342,0.007739195305585342,0.018874177887175433,0.9575975580503877,1.007769220283985
XCELL_Osteoblast,-0.006619670353704248,0.006619670353704248,0.016143905261068455,0.9737414633114562,0.9934021913982956
XCELL_MPP,0.005975913162889947,0.005975913162889947,0.0145739245000443,0.9883153878115005,1.0059938045533319
XCELL_Skeletal_muscle,-0.004791175347471102,0.004791175347471102,0.011684612188499312,0.9999999999999999,0.9952202840245424
XCELL_Neurons,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_Neutrophils,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_naive_B-cells,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_NK_cells,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_Myocytes,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_MSC,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_NKT,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_aDC,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_pDC,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_Pericytes,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_Plasma_cells,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_Preadipocytes,0.0,0.0,0.0,0.9999999999999999,1.0
XCELL_pro_B-cells,0.0,0.0,0.0,0.9999999999999999,1.0
