,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan_M0,-0.3535044135532174,0.3535044135532174,0.40100830321685793,0.40100830321685793,0.7022228932831175
EpiDISH_BPRNACan_NK,0.27976087804438066,0.27976087804438066,0.31735511838000463,0.7183634215968626,1.322813460773982
EpiDISH_BPRNACan_M2,0.13902844607557618,0.13902844607557618,0.15771107551179206,0.8760744971086547,1.1491567885395282
EpiDISH_BPRNACan_Neu,-0.08523767673700539,0.08523767673700539,0.09669190767630369,0.9727664047849583,0.9182940013402319
EpiDISH_BPRNACan_M1,0.024007473232375467,0.024007473232375467,0.027233595215041696,1.0,1.02429797267879
EpiDISH_BPRNACan_B,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Mono,0.0,0.0,0.0,1.0,1.0
AAGE,0.0,0.0,0.0,1.0,1.0
