,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACanProMet_M0,-0.04757505093887469,0.04757505093887469,0.5001879312964286,0.5001879312964286,0.9535389064569036
EpiDISH_BPRNACanProMet_M2,0.03833756469207818,0.03833756469207818,0.40306813751836545,0.903256068814794,1.0390819310556072
EpiDISH_BPRNACanProMet_B,-0.0074093467959265085,0.0074093467959265085,0.07789935634275881,0.9811554251575528,0.9926180347458633
EpiDISH_BPRNACanProMet_cancer,0.0017923895239278427,0.0017923895239278427,0.01884457484244712,1.0,1.0017939968141838
EpiDISH_BPRNACanProMet_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_Neu,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_NK,0.0,0.0,0.0,1.0,1.0
