,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACanProMet_M2,1.322143851483451,1.322143851483451,0.5527441556899958,0.5527441556899958,3.751455325452491
EpiDISH_BPRNACanProMet_M0,-0.8276730954458875,0.8276730954458875,0.34602245876366255,0.8987666144536584,0.4370651127989749
EpiDISH_BPRNACanProMet_B,-0.16454874919214613,0.16454874919214613,0.06879233249847029,0.9675589469521286,0.8482764031469955
EpiDISH_BPRNACanProMet_Neu,-0.07693053380149127,0.07693053380149127,0.032162085014558056,0.9997210319666867,0.9259541738888801
EpiDISH_BPRNACanProMet_M1,0.0006672813564990074,0.0006672813564990074,0.0002789680333133823,1.0,1.0006675040382311
EpiDISH_BPRNACanProMet_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_NK,0.0,0.0,0.0,1.0,1.0
