,coef,abs coef,% total,cum % total,coef OR
DeconRNASeq_CBSX_HNSCC_Mast.cells,3.6487186861251577,3.6487186861251577,0.33055103000503927,0.33055103000503927,38.425399495293355
DeconRNASeq_CBSX_HNSCC_T.cells.CD8,-1.9196128937385897,1.9196128937385897,0.173904889310636,0.5044559193156752,0.1466637255893935
DeconRNASeq_CBSX_HNSCC_Myocytes,-1.7985896503386576,1.7985896503386576,0.16294094245649207,0.6673968617721673,0.1655321819267891
DeconRNASeq_CBSX_HNSCC_Endothelial.cells,1.2229333275045282,1.2229333275045282,0.11079008983929257,0.7781869516114599,3.3971380511987643
DeconRNASeq_CBSX_HNSCC_Macrophages,-0.8421056563035794,0.8421056563035794,0.07628949119117415,0.854476442802634,0.4308024458292794
DeconRNASeq_CBSX_HNSCC_Malignant.cells,0.37637717549862804,0.37637717549862804,0.03409741164879472,0.8885738544514288,1.4569965735560904
DeconRNASeq_CBSX_HNSCC_T.cells.CD4,0.2932160020788943,0.2932160020788943,0.026563530882691245,0.91513738533412,1.3407323601337566
DeconRNASeq_CBSX_HNSCC_Dendritic.cells,-0.28514941265727684,0.28514941265727684,0.02583274847074951,0.9409701338048695,0.7519019022649532
SEX,-0.2732493928988828,0.2732493928988828,0.024754681311673785,0.9657248151165433,0.760903000159116
DeconRNASeq_CBSX_HNSCC_CAFs,-0.20337567761655767,0.20337567761655767,0.018424560920457866,0.9841493760370011,0.8159716415563832
DeconRNASeq_CBSX_HNSCC_B.cells,0.17496381070013778,0.17496381070013778,0.01585062396299889,1.0,1.191203107025873
