,coef,abs coef,% total,cum % total,coef OR
TMB,-0.2947420932374266,0.2947420932374266,0.5373194316458945,0.5373194316458945,0.7447236319609888
CIBERSORTx_CBSX_HNSCC_Macrophages,0.20798830149646466,0.20798830149646466,0.379165916620709,0.9164853482666034,1.2311987662814996
CIBERSORTx_CBSX_HNSCC_Malignant_cells,-0.036333244857826436,0.036333244857826436,0.06623607189059423,0.9827214201571977,0.9643188856224004
CIBERSORTx_CBSX_HNSCC_T_cells_CD8,0.009478020877521118,0.009478020877521118,0.017278579842802348,1.0,1.009523079560603
CIBERSORTx_CBSX_HNSCC_B_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_T_cells_CD4,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Dendritic_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Mast_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Myocytes,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_CAFs,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
