,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACanProMet_M0,-0.4940822207595486,0.4940822207595486,0.5614421716751716,0.5614421716751716,0.610130615625664
EpiDISH_BPRNACanProMet_M2,0.2018637581596799,0.2018637581596799,0.22938454775695757,0.7908267194321292,1.22368128016438
EpiDISH_BPRNACanProMet_NK,0.18407737109980993,0.18407737109980993,0.20917328056787085,1.0,1.202108827980422
EpiDISH_BPRNACanProMet_B,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_Neu,0.0,0.0,0.0,1.0,1.0
AAGE,0.0,0.0,0.0,1.0,1.0
