,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan_M0,-0.15984816982203523,0.15984816982203523,0.6008180469406245,0.6008180469406245,0.8522731799318197
EpiDISH_BPRNACan_M2,0.10620270970128268,0.10620270970128268,0.3991819530593756,1.0,1.112047276431601
EpiDISH_BPRNACan_B,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Neu,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_NK,0.0,0.0,0.0,1.0,1.0
SEX,0.0,0.0,0.0,1.0,1.0
