,coef,abs coef,% total,cum % total,coef OR
DeconRNASeq_CBSX_LM22_T.cells.follicular.helper,-0.5738042261555819,0.5738042261555819,0.30611105614624806,0.30611105614624806,0.5633781390304391
DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.activated,-0.3825470342864948,0.3825470342864948,0.20407984353064482,0.5101908996768929,0.6821218071094373
DeconRNASeq_CBSX_LM22_Mast.cells.activated,-0.27746357522163073,0.27746357522163073,0.1480202901645727,0.6582111898414655,0.7577031632701254
DeconRNASeq_CBSX_LM22_Monocytes,0.1970390919219546,0.1970390919219546,0.10511572027699405,0.7633269101184595,1.2177916455913855
DeconRNASeq_CBSX_LM22_Mast.cells.resting,0.18398411017044888,0.18398411017044888,0.09815119462562692,0.8614781047440865,1.2019967234215003
DeconRNASeq_CBSX_LM22_Dendritic.cells.resting,0.07996146408708643,0.07996146408708643,0.04265756002999805,0.9041356647740846,1.0832453230231975
DeconRNASeq_CBSX_LM22_Plasma.cells,0.06099332259883543,0.06099332259883543,0.03253850276372124,0.9366741675378059,1.0628918168084438
DeconRNASeq_CBSX_LM22_T.cells.gamma.delta,-0.05033592060374648,0.05033592060374648,0.026853029510327586,0.9635271970481334,0.9509099406017507
DeconRNASeq_CBSX_LM22_NK.cells.resting,0.034740565500770426,0.034740565500770426,0.018533274437186355,0.9820604714853197,1.0353510681679092
DeconRNASeq_CBSX_LM22_T.cells.regulatory..Tregs.,0.02272555133484163,0.02272555133484163,0.012123547027916006,0.9941840185132357,1.0229857439450891
DeconRNASeq_CBSX_LM22_Dendritic.cells.activated,-0.01090203927411743,0.01090203927411743,0.005815981486764269,1.0,0.9891571725840356
DeconRNASeq_CBSX_LM22_B.cells.naive,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_Macrophages.M2,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_Eosinophils,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_NK.cells.activated,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_Macrophages.M1,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_Macrophages.M0,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_B.cells.memory,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_T.cells.CD4.memory.resting,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_T.cells.CD4.naive,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_T.cells.CD8,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_CBSX_LM22_Neutrophils,0.0,0.0,0.0,1.0,1.0
