,coef,abs coef,% total,cum % total,coef OR
DeconRNASeq_BPRNACan3DProMet_Neu,-0.3665373517315514,0.3665373517315514,0.45020232667382515,0.45020232667382515,0.6931302463841448
DeconRNASeq_BPRNACan3DProMet_M2,0.2562968417524507,0.2562968417524507,0.31479857081690743,0.7650008974907325,1.2921362310002429
DeconRNASeq_BPRNACan3DProMet_CD8,-0.07940858648490082,0.07940858648490082,0.09753420824507111,0.8625351057358036,0.9236624513409055
DeconRNASeq_BPRNACan3DProMet_cancer,0.07743071019712475,0.07743071019712475,0.09510486645378233,0.957639972189586,1.0805073617226015
DeconRNASeq_BPRNACan3DProMet_B,-0.022333808325974768,0.022333808325974768,0.027431672172949735,0.9850716443625357,0.9779137448115582
DeconRNASeq_BPRNACan3DProMet_M1,-0.012154090765122449,0.012154090765122449,0.014928355637464403,1.0,0.9879194718654668
DeconRNASeq_BPRNACan3DProMet_CD4,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M0,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_Mono,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_NK,0.0,0.0,0.0,1.0,1.0
AAGE,0.0,0.0,0.0,1.0,1.0
