,coef,abs coef,% total,cum % total,coef OR
CIBERSORTx_CBSX_HNSCC_Dendritic_cells,-0.11456420657223407,0.11456420657223407,0.535803624285873,0.535803624285873,0.8917546800686829
CIBERSORTx_CBSX_HNSCC_Myocytes,-0.08084696101493324,0.08084696101493324,0.37811194281686356,0.9139155671027366,0.9223348338310501
CIBERSORTx_CBSX_HNSCC_CAFs,0.0184063606629018,0.0184063606629018,0.08608443289726342,1.0,1.0185768018473207
CIBERSORTx_CBSX_HNSCC_B_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_T_cells_CD8,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_T_cells_CD4,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Macrophages,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Mast_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
CIBERSORTx_CBSX_HNSCC_Malignant_cells,0.0,0.0,0.0,1.0,1.0
