,coef,abs coef,% total,cum % total,coef OR
EpiDISH_CBSX_LM22_B.cells.naive,-1.2734745431674281,1.2734745431674281,0.36589153711974676,0.36589153711974676,0.279857553387018
EpiDISH_CBSX_LM22_Plasma.cells,0.8078333412985156,0.8078333412985156,0.23210466559395843,0.5979962027137051,2.2430428097692037
EpiDISH_CBSX_LM22_Macrophages.M1,-0.5315120163764893,0.5315120163764893,0.15271271005221915,0.7507089127659243,0.5877156618183701
EpiDISH_CBSX_LM22_T.cells.CD4.naive,-0.3881233391708347,0.3881233391708347,0.11151463209311663,0.862223544859041,0.6783286736081809
EpiDISH_CBSX_LM22_NK.cells.activated,0.26977260063557196,0.26977260063557196,0.07751039237410463,0.9397339372331456,1.3096665995165995
EpiDISH_CBSX_LM22_Macrophages.M0,0.10710351752124198,0.10710351752124198,0.030772716162278824,0.9705066533954244,1.1130494686378938
EpiDISH_CBSX_LM22_Neutrophils,-0.07387038716915226,0.07387038716915226,0.021224255839245622,0.99173090923467,0.9287920694093946
EpiDISH_CBSX_LM22_T.cells.follicular.helper,-0.028780322900286735,0.028780322900286735,0.008269090765329954,1.0,0.9716298858591705
EpiDISH_CBSX_LM22_T.cells.regulatory..Tregs.,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_T.cells.gamma.delta,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_NK.cells.resting,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_B.cells.memory,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Monocytes,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_T.cells.CD4.memory.activated,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_T.cells.CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Macrophages.M2,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Dendritic.cells.resting,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Dendritic.cells.activated,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Mast.cells.resting,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Mast.cells.activated,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_Eosinophils,0.0,0.0,0.0,1.0,1.0
EpiDISH_CBSX_LM22_T.cells.CD4.memory.resting,0.0,0.0,0.0,1.0,1.0
