,coef,abs coef,% total,cum % total,coef OR
quanTIseq_T_cell_regulatory_(Tregs),-0.20576073494299615,0.20576073494299615,0.6729977515485946,0.6729977515485946,0.8140278213972305
quanTIseq_Neutrophil,-0.09189534318346448,0.09189534318346448,0.300569296456837,0.9735670480054317,0.912200612561728
quanTIseq_T_cell_CD4+_(non-regulatory),0.008081547994180135,0.008081547994180135,0.026432951994568188,0.9999999999999999,1.0081142918507513
quanTIseq_B_cell,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_Macrophage_M1,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_Macrophage_M2,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_Monocyte,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_NK_cell,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_T_cell_CD8+,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_Myeloid_dendritic_cell,0.0,0.0,0.0,0.9999999999999999,1.0
quanTIseq_uncharacterized_cell,0.0,0.0,0.0,0.9999999999999999,1.0
SEX,0.0,0.0,0.0,0.9999999999999999,1.0
