,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan_M0,-0.12706877464180857,0.12706877464180857,0.6239828734586446,0.6239828734586446,0.8806731025371612
EpiDISH_BPRNACan_M2,0.0434507278942507,0.0434507278942507,0.21336878490999148,0.837351658368636,1.0444085328365535
EpiDISH_BPRNACan_Neu,-0.027619581524821146,0.027619581524821146,0.13562848852650192,0.9729801468951379,0.9727583516711051
EpiDISH_BPRNACan_B,-0.0055023619574777385,0.0055023619574777385,0.02701985310486208,1.0,0.9945127483093223
EpiDISH_BPRNACan_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_NK,0.0,0.0,0.0,1.0,1.0
SEX,0.0,0.0,0.0,1.0,1.0
