,coef,abs coef,% total,cum % total,coef OR
TMB,-0.01504130295343843,0.01504130295343843,0.7940836501206981,0.7940836501206981,0.985071252410746
DeconRNASeq_BPRNACan3DProMet_B,-0.0039004079748147834,0.0039004079748147834,0.2059163498793018,1.0,0.9961071887364031
DeconRNASeq_BPRNACan3DProMet_cancer,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_CD4,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_CD8,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M0,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M1,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M2,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_Mono,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_Neu,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_NK,0.0,0.0,0.0,1.0,1.0
