id	filename	md5	size	state
10e14c18-e9cd-41fe-bad9-edd622a382b4	unc.edu.a7c9b6b2-0654-446b-90f3-4ec3cf181e3b.2548567.rsem.genes.results	80b1b91b2873117070bf9c659ebceecb	1480469	live
69a8ac88-68e5-441c-936f-6a46ce2736a6	unc.edu.5647d775-827e-478b-ae8b-a7b872ad3fe6.2565397.rsem.genes.results	3ca8b111585111cc54c8f5319b7ccc48	1498707	live
8ac4c939-6f97-4aaa-ade7-3c3ccff9763a	unc.edu.d05d0b28-7c88-4192-9897-54bd3aacfaa3.2563868.rsem.genes.results	089c91705c018927daddd139cab86ae9	1487877	live
f407ade0-3bb3-4506-b8fa-b8f82aadd322	unc.edu.45ec0ad2-7de5-4f39-9088-c5a9eb46b10b.2567236.rsem.genes.results	1d5fd55400d6082f8887ba3b248ee8a7	1503094	live
9a63bd1a-4e32-47da-892c-921e5dae90d1	unc.edu.4a63fd9a-7138-4590-a18c-a2684d24c60f.2564593.rsem.genes.results	319b58ee99d612ad904ae1f6af93a0aa	1478983	live
d9176de1-0ea1-4ea4-acf4-12c1814f066c	unc.edu.c8390739-3d2e-4838-bed7-7eb4c2449958.2564059.rsem.genes.results	e26b387aef7e266392415f3a2b5f7779	1505423	live
7ac1a1f7-f1f1-4926-90f4-b49a230b5245	unc.edu.50c214e8-6c8a-45c2-8f64-6aa3256f639b.2539247.rsem.genes.results	4123ff5be68cc3901ff0796fd9160d19	1505217	live
e68cbed1-fc78-488d-9ede-f7c06dd06e54	unc.edu.c1bc5e85-db3f-41a5-bcfc-32f9c7b5cfee.2562823.rsem.genes.normalized_results	474744adae08211dfed2906e086c6f45	434429	live
daeddd84-d395-4f79-bf04-106c4d6e7acd	unc.edu.f147b580-725f-401a-ad5f-9baabe99aac9.2539863.rsem.genes.results	baf12c4fa57ed34e0588f16335f320a8	1504033	live
7336a737-36e8-4af5-805e-0ffd221a6bd0	unc.edu.c03a3f09-9bed-4efe-8d8a-ac4624d5fa2c.2562980.rsem.genes.results	b3c4fb276933e1da7a87f8edae844ec9	1519396	live
405c4ac1-da71-415b-9a35-012f044a9b66	unc.edu.c6f6c556-9f0a-4f1d-96ca-08af287acbfe.2539998.rsem.genes.normalized_results	6bbd81a29c21f21260dc3c7530050703	434343	live
d51b41f9-4550-411c-8329-0615b4822923	unc.edu.72a3ee9c-134d-4338-8287-c0fd9dc493ff.2563229.rsem.genes.results	53b4ada0bd6e467141ad30539b96bf5d	1509841	live
e1ffc2ee-5ef3-4062-a565-244dcd26559e	unc.edu.001443c3-137d-46ae-a767-87d453b32fbb.2564412.rsem.genes.normalized_results	f068a18da4d0b4d3afe60a10a0cf17d3	434076	live
61c3ee11-0c7f-45a5-945c-ba36f23ae91f	unc.edu.5282f669-d5f4-4545-bf0d-b2e2927b4255.2562082.rsem.genes.results	e6e8b3c5a8de2958bec09f5b7a17d033	1482814	live
635bfcf0-680f-46df-a9bb-2546fabd102a	unc.edu.e6e92830-45a9-4a95-ab45-2c36bdbe827b.2566344.rsem.genes.normalized_results	57fb048e25470d8f0d7dc73059c786e5	433360	live
ea97bc6a-8c52-49fe-bafd-2cda10799d59	unc.edu.e6e92830-45a9-4a95-ab45-2c36bdbe827b.2566267.rsem.genes.results	5d2278e4e73742136d012051f3059a0c	1497416	live
5d4cbf10-fb62-4411-91b1-35e5559a186c	unc.edu.e21a08db-30de-4b61-adb2-0a291137572d.2563662.rsem.genes.normalized_results	aed4861bf5b9bf97a06449163613ff68	433414	live
b13e2e81-2659-43e4-9c08-a5e95577fd69	unc.edu.aae660ac-0442-46d1-ae42-fe007cb14cb7.2536386.rsem.genes.results	399e78dadd7d340c66af94cb9adfb837	1478343	live
452ae030-1ca6-4c18-979e-d17cc97b3a8e	unc.edu.c8390739-3d2e-4838-bed7-7eb4c2449958.2564081.rsem.genes.normalized_results	b8b2cafd8424a0be7ff1af8c22784223	433612	live
037ec2b1-a822-443d-9541-1d851915cfdf	unc.edu.9f1ac770-6106-40f8-9f7e-2538d1b3336a.2537000.rsem.genes.results	23c54542d9a773c014c9feb9ac3feea5	1490802	live
87ea1849-b4de-494a-93cf-4819fbb03613	unc.edu.a790f7ac-9316-4ce4-983a-16d1c3513960.2548478.rsem.genes.results	98eb95dd6788295741fc7cb673f340bf	1493983	live
723cc004-a8d1-4655-af6b-05810cc51cf8	unc.edu.44f37fd7-4c70-4646-b915-b7be1e078935.2567681.rsem.genes.results	3afa133403c07986072ada96c62cb37a	1499678	live
4a6a4e72-5806-4411-93dd-80fa609fb06d	unc.edu.f147b580-725f-401a-ad5f-9baabe99aac9.2539887.rsem.genes.normalized_results	adb984ab61b545f85f4c7d6fb1c8da2c	433810	live
97300e1b-0821-479d-aca7-101c9525bf77	unc.edu.020c941f-5fc2-4804-8de6-a20d2b5d6d60.2535755.rsem.genes.results	8df60ec52bb32bbb021ae7abc1381f67	1479350	live
8f8d67b5-293a-4085-9979-7fd23ed3d5e9	unc.edu.6fa36fef-2408-48b9-be0d-3624a2066b3a.2535726.rsem.genes.results	bae77e95677fad58e66467194062dfef	1484175	live
fb0899a8-27da-4811-a663-0115af1a098c	unc.edu.2e81aa42-67f0-4a4b-911d-a6772e8f0d8b.2613362.rsem.genes.results	d92fcc2494f07027a8cc2daf492888ad	1480242	live
3fd93a7f-72cb-4279-b9b6-06443c858db7	unc.edu.0bc1d5cb-2064-4ae7-b821-1e999ef57fa5.2563427.rsem.genes.results	fd3fe1cfb7f9eafa54f65e064f87ba71	1482626	live
e9b65c4b-9137-4bcd-9e6e-0cbdfe1ceeca	unc.edu.098382bd-486c-45fe-bdf9-b6b92a595951.2555737.rsem.genes.normalized_results	99ca8bf086a6ac8fc98e75adbc54eee0	431887	live
d7f17644-b0ff-49c1-bddb-0538fd0dbae1	unc.edu.a9c824b6-4214-4c8a-9914-0d418f609e5d.2564241.rsem.genes.normalized_results	98749a2d485cc2b5d0ed6d324ac0738d	432123	live
96960294-278b-4af4-9197-d70ad4bc44a5	unc.edu.e21a08db-30de-4b61-adb2-0a291137572d.2563633.rsem.genes.results	421b38bfd94750e96168ada311cc4a95	1495928	live
4c18bfac-1040-4a85-ae08-5a2914be27cf	unc.edu.a6b94568-34e2-40f4-a5e6-8d73be0b7e6d.2565054.rsem.genes.normalized_results	5425c5ca8aacd1a6036f1c2f51388dfd	432521	live
e45a79d0-bb60-45af-aa1f-6b20aad8d682	unc.edu.d3e970b2-7551-4fef-9473-867bb8c4e09d.2542973.rsem.genes.normalized_results	9251a42056df1ff62a7f9a9176a6b749	432240	live
68766bee-509c-4d36-aa43-78406a744c42	unc.edu.72a3ee9c-134d-4338-8287-c0fd9dc493ff.2563247.rsem.genes.normalized_results	f7eac499abd1d40010507a084fcc4db5	434564	live
43cee66f-faaa-41c3-a152-3e8ee650571e	unc.edu.f35b99b4-82aa-40f7-bd9e-add95533b3d5.2563377.rsem.genes.normalized_results	7ea28d88286809e87871631dd1a36101	431843	live
2593bec6-47b3-4a80-8d3e-2b283ca85a9a	unc.edu.613d32ad-0ac5-461f-99eb-83fdbd200076.2536331.rsem.genes.results	6622044786245f13d5b348f50dde0d7c	1491568	live
b0efa770-35cc-42e6-85ec-be511b09f035	unc.edu.284f7003-5c83-48c7-84b5-f08d4875cbb1.2563305.rsem.genes.normalized_results	c1cf1f41788e65e3fa0f95896586518a	433379	live
48d0c899-736d-4fe4-b624-454cec4c6d2e	unc.edu.e68d3264-a868-4857-8b75-4b49207b2298.2539381.rsem.genes.results	d73c5bd55e143821c2aafc4075541ebc	1496837	live
a838f30d-f94e-4594-b50c-f35db20c55ef	unc.edu.35c73123-2cca-4a05-a5ff-a7897065355b.2537166.rsem.genes.normalized_results	df58fe2f7f1d74cc68114fb7d06673fe	432164	live
8750b8b0-e267-44f0-829b-470f0592018a	unc.edu.0a0fb835-dda7-464d-b83c-a2bd68402c6b.2562839.rsem.genes.results	fb9342b2d3c2519166e5617d0f154c84	1490134	live
6bb086d6-202c-4af1-9261-0ae00e847272	unc.edu.29dffd79-dbc1-4cf3-b79e-264c680af667.2564318.rsem.genes.results	796255310e757a623337052f87f3712b	1472131	live
410d39f3-6813-43b8-b4de-9c7782803597	unc.edu.dcc60493-195a-46a1-87e2-0805fc7b317c.2564542.rsem.genes.normalized_results	711b0dc1ab2864daa4d5522904a869cd	433223	live
e0cc68f9-3657-4cdb-b9fc-9ca00b68ba39	unc.edu.bef017dc-614b-4e50-9bb1-1ef9cbc4733b.2539217.rsem.genes.normalized_results	138ac088d88479c9c92c430e9e944261	432601	live
92fbd202-accf-44f6-aa08-6dc8bf7751fa	unc.edu.bb755636-09e2-43e0-a957-79928a6e4f73.2614747.rsem.genes.results	692da2e8311e6d56f5547e20c35c2b7a	1476336	live
0b00927f-98fe-4995-8477-12124b9642cc	unc.edu.dcf7eb63-242a-4a7f-9986-1eb75227b9cd.2548400.rsem.genes.results	7cf0e98e731d930911a1afd19311a6cb	1461816	live
4c6680ed-1bdf-45ce-810a-7dc7393f2c29	unc.edu.d05d0b28-7c88-4192-9897-54bd3aacfaa3.2563887.rsem.genes.normalized_results	b8de4795be281625c26fb49ac070c4ca	432659	live
cc0c1b71-9ff6-4607-a177-2e0d87873192	unc.edu.a7c9b6b2-0654-446b-90f3-4ec3cf181e3b.2548590.rsem.genes.normalized_results	1768122716cf7d6732b2696ada5e1f04	431562	live
2aa2ff34-bcc9-4c69-92bf-8986970003b2	unc.edu.d3e970b2-7551-4fef-9473-867bb8c4e09d.2542959.rsem.genes.results	e23f6cade806a6120ee81ba9de1e37ac	1481533	live
7a5ff14e-2d7a-412c-be38-1159cac5cc05	unc.edu.a790f7ac-9316-4ce4-983a-16d1c3513960.2548500.rsem.genes.normalized_results	498f41b26ef97e9c7376ab0e7cf899d2	433669	live
cb69b791-b6f9-44db-8007-f8578ddbc5e8	unc.edu.96045fce-b112-4125-8be3-bb998a8e98c0.2548699.rsem.genes.normalized_results	52a0ca2dbf7742608e405118c9e60ed0	433942	live
645c8391-f5a8-4a0a-bb7f-9784c67dfdb9	unc.edu.66dc8005-3575-4b72-8c02-4f920bdfd8e3.2614642.rsem.genes.normalized_results	539453e4b7339aa5e1a48589c3681d6d	433217	live
bbcee68a-10ca-47d8-bf49-587c9ec9da5e	unc.edu.1a827c90-eb77-4ec0-8f51-5c7c1c09593a.2564411.rsem.genes.normalized_results	321a4f1ac6dfa2c0b5e4ae788ab84c76	432936	live
95f67741-a152-408e-ab11-54a11077f8f3	unc.edu.be27b78a-f543-497a-96d8-44e21898b502.2539309.rsem.genes.normalized_results	c114dbda446a8c59421a4aa9b0cef5bf	433609	live
cc6dfada-1f7f-4b59-94a6-f26dea5c56ba	unc.edu.ca6eb99c-bd11-4cca-9507-a1fd60afe813.2612885.rsem.genes.results	516d47e3db23d6920be76796fd5e5b2a	1467497	live
6e618462-2beb-44a3-9a72-1d6ec1a5c0b4	unc.edu.843b1db2-5b28-4b3d-bede-1ba7d1d91756.2570237.rsem.genes.results	301b077718ed01e2a2c9bd1035731dee	1477187	live
5bdb2bd5-23ea-471b-b1e2-3b022ccfd3a2	unc.edu.bef017dc-614b-4e50-9bb1-1ef9cbc4733b.2539206.rsem.genes.results	b6b4794df437e1f1085db6ec8e92db15	1495432	live
f2a28a30-3c50-4068-8d52-c1b69cdb78b3	unc.edu.e971e2c8-4056-41a3-a44c-9ef5c1f33896.2565340.rsem.genes.results	86333af3684ad872cabc7b179e70f1ee	1466148	live
73822d0d-b16c-41b6-8282-83cc34809be2	unc.edu.fc0c860a-7c68-457d-bc75-dbade64050c9.2613906.rsem.genes.normalized_results	8f50193fd5f83ecb29436011ddbdb59e	432013	live
da202942-d473-4d52-9eed-a9f028505a4d	unc.edu.cac889a5-fc02-4e4d-94e1-41a22e839473.2564176.rsem.genes.normalized_results	1ffee6ce16b5fae40ad9110ec6e20471	433881	live
e6407ead-8ccf-4250-8c4c-913bb524dfc0	unc.edu.ace08b32-d427-4d62-b455-a37a7010be68.2564021.rsem.genes.results	82d3a658385e401f66e28455acdb5214	1465414	live
fba83dbf-937f-4a81-97d7-054dc47cd531	unc.edu.a96481d1-916b-4707-a374-0b20ae649a05.2614526.rsem.genes.normalized_results	ce5b39bcf89ef1878ae7c09b68a10d75	430684	live
cd6026b0-6568-4868-ba0e-1ae4e8f4ab10	unc.edu.97c340e4-54be-4016-a335-be29ba5e8e94.2563699.rsem.genes.normalized_results	c6485da67d5efeb2cb2671627a9e97ad	432874	live
568ae9c9-752b-46d5-bb12-7af2c9bfd93a	unc.edu.c36ca54a-8e53-414a-905f-bc777f892a76.2548804.rsem.genes.normalized_results	dfd1ea72600d0e935ef7ed40b82a0b7d	433110	live
d6d2b104-e456-46ea-948b-3a86ab175ef0	unc.edu.4a63fd9a-7138-4590-a18c-a2684d24c60f.2564640.rsem.genes.normalized_results	763fd8e3a08d1d52c61ae05de3b18451	431570	live
7c947bc1-5809-4b64-88d5-b624d03d9433	unc.edu.17f88e17-e1ff-43eb-b97f-55f562c786f1.2535914.rsem.genes.results	d3272bf33f935ededdc85b2d85e5c2da	1514749	live
49b714f2-d2a0-4a44-9ead-d6710c71f598	unc.edu.410ebafa-bacb-477e-9902-55cc0bdc8464.2565593.rsem.genes.normalized_results	781c9d9518e2069e9ef5ec0410ec7bed	432076	live
ff89d562-29d7-4eaa-91e0-cee41581790b	unc.edu.c36ca54a-8e53-414a-905f-bc777f892a76.2548787.rsem.genes.results	1f99d96b3065012dab0dd4fc36081ef7	1496907	live
6745c0b3-e304-4fbc-8d2f-2557f8957dcb	unc.edu.843b1db2-5b28-4b3d-bede-1ba7d1d91756.2570271.rsem.genes.normalized_results	750fae44cf08cdebea491600cda05624	432723	live
2dc0fafc-3470-42dc-817b-adb132589681	unc.edu.410ebafa-bacb-477e-9902-55cc0bdc8464.2565431.rsem.genes.results	8be57381d04ed019e6f43466da2c4575	1487064	live
b26a4b6e-439b-443b-80e9-2d87e649b3ac	unc.edu.5eba7c31-9866-41d9-a9b3-d4b80ee7f631.2560328.rsem.genes.normalized_results	64841da1641f553179d76c31fb357f6b	434651	live
716d727e-259e-4d83-b029-48424f4ea47c	unc.edu.001443c3-137d-46ae-a767-87d453b32fbb.2564359.rsem.genes.results	76ffcc86cacd474c1a8c52c0e3649991	1504813	live
b04ed4f4-2da8-4672-a120-6408fbe862a1	unc.edu.cac889a5-fc02-4e4d-94e1-41a22e839473.2564163.rsem.genes.results	0e9c321c68bf0332f8f44278ce5324c4	1502907	live
b5781bbb-191e-4ffc-8988-406200d1cec0	unc.edu.1a827c90-eb77-4ec0-8f51-5c7c1c09593a.2564371.rsem.genes.results	22e25b6aa657d2e4e5459c2ccdcb9b5f	1492675	live
41ccac31-5ee1-4a01-bd27-dd925e2fbb67	unc.edu.284f7003-5c83-48c7-84b5-f08d4875cbb1.2563285.rsem.genes.results	5664b107a20149a88352f22573e79c4b	1501049	live
23a4d686-fa06-4103-b97f-eb366ab7b57c	unc.edu.aae660ac-0442-46d1-ae42-fe007cb14cb7.2536405.rsem.genes.normalized_results	2f341a282fdbfa723d6bb67bb1ba353a	431678	live
cee36048-6e4a-421f-97ca-7716aa1aeb16	unc.edu.35c73123-2cca-4a05-a5ff-a7897065355b.2537146.rsem.genes.results	01bc30f915e5ffa028afdf5376b87029	1484650	live
76554c8f-6332-4632-a287-7ac07525518a	unc.edu.cb1516d5-4cd5-4a6d-95fa-852ac03f8935.2565868.rsem.genes.results	6c7e30dc472ea2cebcec83581fae8b2d	1501375	live
00563c27-dee5-4f58-84cd-a2f725bd568e	unc.edu.c6f6c556-9f0a-4f1d-96ca-08af287acbfe.2539981.rsem.genes.results	ba212563e6382e31425cadc22a718b57	1511888	live
c626f955-de0e-4662-89dc-79fcc6575b9f	unc.edu.a52f64d0-6f5f-4a7e-8d19-ad5ed83aef21.2563446.rsem.genes.normalized_results	7879d645b5c6a501bb4e0c1ba7a83aa0	431595	live
857e8c82-1fac-4ff1-98a9-9adcb1e90f6c	unc.edu.56b27734-cf5d-49e0-8d28-768b16db4769.2563118.rsem.genes.normalized_results	4c62dc2ef34f60a3c6259ef205307c78	433302	live
827951bb-4227-437f-948d-6e53b9d808c0	unc.edu.dcf7eb63-242a-4a7f-9986-1eb75227b9cd.2548418.rsem.genes.normalized_results	a940b764e1d0477ec9e883c6189e8a7e	430865	live
f60db458-0b05-4910-9519-a9bd519c5f56	unc.edu.ffff66b2-a9ac-46ba-93c8-11f6a637e16c.2548747.rsem.genes.results	39360a70f133085fbc325239aba7e96f	1506305	live
5b2e3b0b-0490-4a1a-8a1c-f1a3fcf90a10	unc.edu.1a5ca572-92cb-482d-a04b-65aa519c9fde.2539395.rsem.genes.results	510f813ccee37ee05dbbe6d1828eec26	1505676	live
1d6f5ee9-c4bb-4ef5-8d87-e0cbd01c2b3b	unc.edu.976c3fd8-2aec-4dc9-9343-cf0df50b60a3.2563779.rsem.genes.results	08cd05e69e6f0b2f39f16a23ae3e34ae	1494409	live
ccfe6bb2-e0e2-4c13-8e41-ca67544ace2d	unc.edu.976c3fd8-2aec-4dc9-9343-cf0df50b60a3.2563796.rsem.genes.normalized_results	fbd4857cc028d46dfe5eb18d75a80aaa	433143	live
7472163a-1703-43df-8225-1d3d847ea750	unc.edu.ef2acd8c-22e3-4c71-a8b3-87bb62befa65.2535859.rsem.genes.normalized_results	12373d3dee430268aa80f3897061c5b4	432608	live
dee3489c-4c6d-42bd-b2bc-4071620f858e	unc.edu.20584a83-28a9-46f0-b9f6-90facf34c76e.2548682.rsem.genes.normalized_results	ef5f0d9d4d9e783ce512030092171ec9	433391	live
8c9f35c6-74e7-4fa6-91b3-ac5ccb5be3aa	unc.edu.ac171614-a8cb-42eb-ab5c-84964727866d.2536972.rsem.genes.normalized_results	140ec6130d4cd668012b7419696038f4	432001	live
0bdc0e73-364a-469e-b8d5-4d5492d5ae1b	unc.edu.7e2c1a80-8fea-4341-b7e2-4e97191078ca.2536306.rsem.genes.normalized_results	155d42bd1888c0d02b36727d3942a1e7	432746	live
e1ed3fc1-bfd1-4586-9ec2-e16cfc32d09c	unc.edu.f35b99b4-82aa-40f7-bd9e-add95533b3d5.2563359.rsem.genes.results	62067c6589a1810357f42525c952d290	1478887	live
cc40910c-9261-49ff-9cb0-50eac87ae22b	unc.edu.cf875269-5309-4c0e-bc92-95318feeb2da.2564087.rsem.genes.normalized_results	f2812b5dbfed09223aff84732a9f362a	432940	live
9643d6a7-64ad-4878-8686-fdb46b8185df	unc.edu.020c941f-5fc2-4804-8de6-a20d2b5d6d60.2535798.rsem.genes.normalized_results	7bce7571bdaf43c58b77903493e00b56	431821	live
2fe6501c-7ffc-4542-9410-d1cab366c851	unc.edu.bb755636-09e2-43e0-a957-79928a6e4f73.2614760.rsem.genes.normalized_results	441b1bbe43625c6f4d071b374e12aa8d	431598	live
56a3a5b5-4926-47b8-8bb3-f2245e6c34f6	unc.edu.862a5b7e-42b8-45de-a0fd-0f52263ee97c.2539100.rsem.genes.results	731b00c6ea794dcb2be62c0878305883	1479652	live
81620384-8227-4294-a6b9-7b47f74d3457	unc.edu.ace08b32-d427-4d62-b455-a37a7010be68.2564049.rsem.genes.normalized_results	e60d446a31594c2331ad23e2627f2543	431323	live
c29b75c4-934d-4be4-b89a-dfa5238eb14a	unc.edu.fd80bdb7-d293-49e0-8b72-0dd50fbeaac1.2560529.rsem.genes.results	524f9ecca55cf5833cf3dd75ec4bd38e	1494409	live
83b4df7a-185f-4b8e-9c47-02235441c996	unc.edu.2d48d8a6-2bb0-45d7-a87e-4d2959a33b2b.2536861.rsem.genes.normalized_results	79a25548e5e1bebcb05a6425edb228ed	433980	live
a38c3308-5a0b-4337-a9a8-51aec33b80bf	unc.edu.6b21f292-1752-4682-b885-9cc145c4a5a9.2563670.rsem.genes.results	bef804742589f8a0d0b80f91e7ad4bc8	1505195	live
4f6edcab-42c6-4aba-97b2-97e12a0d0bc6	unc.edu.97c340e4-54be-4016-a335-be29ba5e8e94.2563675.rsem.genes.results	1d36a4d8f40352b08e90ec17999d1891	1488176	live
709b926e-07df-49d5-95ef-febabeaab7fc	unc.edu.a52f64d0-6f5f-4a7e-8d19-ad5ed83aef21.2563417.rsem.genes.results	790081bf0c83c5589b3c8f63638162c4	1471285	live
237d1d1c-5acf-4540-915b-d568f9be5ed7	unc.edu.2e81aa42-67f0-4a4b-911d-a6772e8f0d8b.2613381.rsem.genes.normalized_results	492d22900733b9b248d951476bbb5712	432233	live
bc6b493b-a35f-4e95-8ddb-8330ee87c1e4	unc.edu.1a5ca572-92cb-482d-a04b-65aa519c9fde.2539424.rsem.genes.normalized_results	edd3f38ae35e6a8b1a00eb27bf93f8d4	433528	live
c4e85ac5-4e73-44c3-9e7c-ad6832089512	unc.edu.ffff66b2-a9ac-46ba-93c8-11f6a637e16c.2548762.rsem.genes.normalized_results	2a31dab2da30ca47ab54fcfc24e80221	434120	live
f648d6a0-0bee-4906-90b5-b45ce8e6ad92	unc.edu.8b011797-71ab-4903-b227-0602a8ab2c95.2564979.rsem.genes.normalized_results	6fcc1831d62b3af66b0a955a30dd12b8	433766	live
ab977f84-3df8-4354-8a70-b9a6d1ffcaee	unc.edu.2d48d8a6-2bb0-45d7-a87e-4d2959a33b2b.2536839.rsem.genes.results	14bc4e0ff093fd50675bed2ae26439c4	1503706	live
f2c6eb61-2f69-4495-9f81-8d182bb50e37	unc.edu.207c04e4-3a0c-415f-941a-191d1b5b9401.2564220.rsem.genes.normalized_results	7e50913d443f05fa1253ef2aa5b2ae16	432953	live
ebc4b4b4-7300-4769-8399-4b0c7f9bc152	unc.edu.96045fce-b112-4125-8be3-bb998a8e98c0.2548686.rsem.genes.results	03580208d3020aff3f6d83ccf79dd7d1	1503606	live
70e81795-d6d1-45cd-817f-9162447a1046	unc.edu.a96481d1-916b-4707-a374-0b20ae649a05.2614498.rsem.genes.results	009359478c62bebdcafdc7ebb9231a79	1462458	live
55a4c8c4-cb87-47c5-b72a-ef5f50997152	unc.edu.e971e2c8-4056-41a3-a44c-9ef5c1f33896.2565453.rsem.genes.normalized_results	2d8da87a3d6d5242be5761f80b9f9c89	430729	live
2cfbe609-91bf-4e14-9434-55dcddfea44c	unc.edu.44f37fd7-4c70-4646-b915-b7be1e078935.2567695.rsem.genes.normalized_results	afcbd8dddc5f369f7e271562bc848ba7	433371	live
4928b81f-489b-46a1-b772-e63ebcf29d92	unc.edu.7e2c1a80-8fea-4341-b7e2-4e97191078ca.2536291.rsem.genes.results	e4063db57d6265b6c28df11288cab567	1485366	live
169ddd3d-b402-4b5b-b8f8-21f451cfb090	unc.edu.17f88e17-e1ff-43eb-b97f-55f562c786f1.2535931.rsem.genes.normalized_results	23a38e99d2e0998d96e15acae22f7db3	435347	live
caad1f09-ab3c-4491-9bcd-414d4149ff65	unc.edu.20584a83-28a9-46f0-b9f6-90facf34c76e.2548661.rsem.genes.results	50e5006019c79262db6fae4e420bcbad	1494335	live
0b16574a-f0b2-44e2-963b-8abb842d6c98	unc.edu.e18a3b30-dcfc-43eb-b975-29d92bb221ea.2565760.rsem.genes.results	e53727eb5128a2d69e8eb6f5a2d36c4a	1490240	live
c98340ae-f494-4242-bc87-4697f6f31c71	unc.edu.cb1516d5-4cd5-4a6d-95fa-852ac03f8935.2565963.rsem.genes.normalized_results	4d161b845ca87a202a9333c0b251620e	433707	live
61038362-21f6-4f65-b7a9-3795b18775fe	unc.edu.862a5b7e-42b8-45de-a0fd-0f52263ee97c.2539116.rsem.genes.normalized_results	f3ea9baae23b69cb8be0b65c1af20a13	432211	live
