,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan_M2,0.2811026068400825,0.2811026068400825,0.4935775941908724,0.4935775941908724,1.3245895089066635
EpiDISH_BPRNACan_M0,-0.23884616993752272,0.23884616993752272,0.419381090999747,0.9129586851906194,0.7875360197702866
EpiDISH_BPRNACan_NK,0.049571821702756015,0.049571821702756015,0.0870413148093807,1.0,1.050821061262546
EpiDISH_BPRNACan_B,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Neu,0.0,0.0,0.0,1.0,1.0
