,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan_M0,-0.23368582728207182,0.23368582728207182,0.6420934283380404,0.6420934283380404,0.7916104792477235
EpiDISH_BPRNACan_M2,0.12022264583904188,0.12022264583904188,0.3303331302907077,0.9724265586287482,1.1277479120096556
EpiDISH_BPRNACan_Mono,0.010035178952902148,0.010035178952902148,0.027573441371251825,1.0,1.0100857002164303
EpiDISH_BPRNACan_B,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_Neu,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan_NK,0.0,0.0,0.0,1.0,1.0
AAGE,0.0,0.0,0.0,1.0,1.0
