,coef,abs coef,% total,cum % total,coef OR
XCELL_Mesangial_cells,0.48459077144818236,0.48459077144818236,0.3011914150661582,0.3011914150661582,1.6235104860375884
XCELL_HSC,0.3923253328989699,0.3923253328989699,0.24384497011573367,0.5450363851818919,1.4804192621561378
XCELL_CLP,0.323541721207663,0.323541721207663,0.20109336492780622,0.7461297501096982,1.3820138143505825
XCELL_CD4+_Tem,-0.10522462225238476,0.10522462225238476,0.06540106568947869,0.8115308157991769,0.9001223123754317
XCELL_iDC,0.09337918353240662,0.09337918353240662,0.058038679403236385,0.8695694952024132,1.0978779535921221
XCELL_Platelets,-0.0671280249646422,0.0671280249646422,0.04172259568475696,0.9112920908871702,0.9350754806679726
XCELL_Erythrocytes,-0.053625757389486696,0.053625757389486696,0.03333042786569264,0.9446225187528628,0.9477867423223981
XCELL_Macrophages_M2,0.04819243387056108,0.04819243387056108,0.029953412669371605,0.9745759314222344,1.0493725707216113
XCELL_Adipocytes,0.03615496651445894,0.03615496651445894,0.02247167335361417,0.9970476047758486,1.0368165058822394
XCELL_Skeletal_muscle,-0.004750146942193475,0.004750146942193475,0.002952395224151361,1.0,0.9952611171633494
XCELL_MPP,0.0,0.0,0.0,1.0,1.0
XCELL_MSC,0.0,0.0,0.0,1.0,1.0
XCELL_mv_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Myocytes,0.0,0.0,0.0,1.0,1.0
XCELL_NKT,0.0,0.0,0.0,1.0,1.0
XCELL_naive_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Neurons,0.0,0.0,0.0,1.0,1.0
XCELL_Neutrophils,0.0,0.0,0.0,1.0,1.0
XCELL_Monocytes,0.0,0.0,0.0,1.0,1.0
XCELL_NK_cells,0.0,0.0,0.0,1.0,1.0
XCELL_aDC,0.0,0.0,0.0,1.0,1.0
XCELL_Osteoblast,0.0,0.0,0.0,1.0,1.0
XCELL_pDC,0.0,0.0,0.0,1.0,1.0
XCELL_MEP,0.0,0.0,0.0,1.0,1.0
XCELL_Plasma_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Preadipocytes,0.0,0.0,0.0,1.0,1.0
XCELL_pro_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Sebocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Smooth_muscle,0.0,0.0,0.0,1.0,1.0
XCELL_Tgd_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Th1_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Th2_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Tregs,0.0,0.0,0.0,1.0,1.0
XCELL_ImmuneScore,0.0,0.0,0.0,1.0,1.0
XCELL_StromaScore,0.0,0.0,0.0,1.0,1.0
XCELL_MicroenvironmentScore,0.0,0.0,0.0,1.0,1.0
XCELL_Pericytes,0.0,0.0,0.0,1.0,1.0
XCELL_Mast_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Memory_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Melanocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Astrocytes,0.0,0.0,0.0,1.0,1.0
XCELL_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Basophils,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_memory_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_naive_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_Tcm,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_naive_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_Tcm,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_Tem,0.0,0.0,0.0,1.0,1.0
XCELL_cDC,0.0,0.0,0.0,1.0,1.0
XCELL_Chondrocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Class-switched_memory_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CMP,0.0,0.0,0.0,1.0,1.0
XCELL_DC,0.0,0.0,0.0,1.0,1.0
XCELL_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Eosinophils,0.0,0.0,0.0,1.0,1.0
XCELL_Epithelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Fibroblasts,0.0,0.0,0.0,1.0,1.0
XCELL_GMP,0.0,0.0,0.0,1.0,1.0
XCELL_Hepatocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Keratinocytes,0.0,0.0,0.0,1.0,1.0
XCELL_ly_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Macrophages,0.0,0.0,0.0,1.0,1.0
XCELL_Macrophages_M1,0.0,0.0,0.0,1.0,1.0
XCELL_Megakaryocytes,0.0,0.0,0.0,1.0,1.0
AAGE,0.0,0.0,0.0,1.0,1.0
