,coef,abs coef,% total,cum % total,coef OR
XCELL_Mesangial_cells,0.4846617974915525,0.4846617974915525,0.30122694023004487,0.30122694023004487,1.6236258016589393
XCELL_HSC,0.39239202700459713,0.39239202700459713,0.2438794439277424,0.5451063841577872,1.480518000687383
XCELL_CLP,0.32353197775347087,0.32353197775347087,0.20108155466276792,0.7461879388205551,1.38200034882789
XCELL_CD4+_Tem,-0.1051959729024695,0.1051959729024695,0.06538138802344104,0.8115693268439962,0.9001481006639326
XCELL_iDC,0.0933078399875902,0.0933078399875902,0.05799267712951177,0.8695620039735079,1.097799629881116
XCELL_Platelets,-0.06712845200818872,0.06712845200818872,0.04172166716143651,0.9112836711349445,0.9350750813501083
XCELL_Erythrocytes,-0.05366185652165435,0.05366185652165435,0.033351910405860614,0.9446355815408051,0.9477525286610657
XCELL_Macrophages_M2,0.04817048797308094,0.04817048797308094,0.029938915707034358,0.9745744972478394,1.0493495415514547
XCELL_Adipocytes,0.036167251765706225,0.036167251765706225,0.022478665829037747,0.9970531630768772,1.0368292435117537
XCELL_Skeletal_muscle,-0.004741339798440554,0.004741339798440554,0.0029468369231228277,1.0,0.9952698826096792
XCELL_MPP,0.0,0.0,0.0,1.0,1.0
XCELL_MSC,0.0,0.0,0.0,1.0,1.0
XCELL_mv_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Myocytes,0.0,0.0,0.0,1.0,1.0
XCELL_NKT,0.0,0.0,0.0,1.0,1.0
XCELL_naive_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Neurons,0.0,0.0,0.0,1.0,1.0
XCELL_Neutrophils,0.0,0.0,0.0,1.0,1.0
XCELL_Monocytes,0.0,0.0,0.0,1.0,1.0
XCELL_NK_cells,0.0,0.0,0.0,1.0,1.0
XCELL_aDC,0.0,0.0,0.0,1.0,1.0
XCELL_Osteoblast,0.0,0.0,0.0,1.0,1.0
XCELL_pDC,0.0,0.0,0.0,1.0,1.0
XCELL_MEP,0.0,0.0,0.0,1.0,1.0
XCELL_Plasma_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Preadipocytes,0.0,0.0,0.0,1.0,1.0
XCELL_pro_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Sebocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Smooth_muscle,0.0,0.0,0.0,1.0,1.0
XCELL_Tgd_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Th1_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Th2_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Tregs,0.0,0.0,0.0,1.0,1.0
XCELL_ImmuneScore,0.0,0.0,0.0,1.0,1.0
XCELL_StromaScore,0.0,0.0,0.0,1.0,1.0
XCELL_MicroenvironmentScore,0.0,0.0,0.0,1.0,1.0
XCELL_Pericytes,0.0,0.0,0.0,1.0,1.0
XCELL_Mast_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Memory_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Melanocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Astrocytes,0.0,0.0,0.0,1.0,1.0
XCELL_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_Basophils,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_memory_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_naive_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD4+_Tcm,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_naive_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_T-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_Tcm,0.0,0.0,0.0,1.0,1.0
XCELL_CD8+_Tem,0.0,0.0,0.0,1.0,1.0
XCELL_cDC,0.0,0.0,0.0,1.0,1.0
XCELL_Chondrocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Class-switched_memory_B-cells,0.0,0.0,0.0,1.0,1.0
XCELL_CMP,0.0,0.0,0.0,1.0,1.0
XCELL_DC,0.0,0.0,0.0,1.0,1.0
XCELL_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Eosinophils,0.0,0.0,0.0,1.0,1.0
XCELL_Epithelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Fibroblasts,0.0,0.0,0.0,1.0,1.0
XCELL_GMP,0.0,0.0,0.0,1.0,1.0
XCELL_Hepatocytes,0.0,0.0,0.0,1.0,1.0
XCELL_Keratinocytes,0.0,0.0,0.0,1.0,1.0
XCELL_ly_Endothelial_cells,0.0,0.0,0.0,1.0,1.0
XCELL_Macrophages,0.0,0.0,0.0,1.0,1.0
XCELL_Macrophages_M1,0.0,0.0,0.0,1.0,1.0
XCELL_Megakaryocytes,0.0,0.0,0.0,1.0,1.0
SEX,0.0,0.0,0.0,1.0,1.0
