Mixture	Cancer.cells	B.cells	Macrophages.M1	Macrophages.M2	Monocytes	Neutrophils	NK.cells	T.cells.CD4	T.cells.CD8	Tregs	Dendritic.cells	P-value	Correlation	RMSE
Mel53	0.06344968486194445	0.00806785711354684	0.07906588432938923	0.02759595599169496	0.00604409766039915	0.00072146901991876	0.15546473237830513	0.60216412426357246	0.05742619438122892	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.33679282986436154	0.94482009759332186
Mel58	0.05972533300097378	0.00887299264542621	0.00000000000000000	0.01042079353643289	0.00338696779145220	0.00092330085050116	0.03916448045213471	0.00000000000000000	0.77761881262875909	0.08649348882635773	0.01339383026796224	0.00000000000000000	0.35216238452682797	1.00263734270932270
Mel59	0.02662266852240531	0.00000000000000000	0.23571899736441876	0.04830629667080750	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.68896092818291277	0.00039110925945573	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.13136416007341245	1.02981466047841375
Mel60	0.05567653731005769	0.58301915047190955	0.00207703754491354	0.00947392387190139	0.00000000000000000	0.00000000000000000	0.05407726445646625	0.13554011960695933	0.07647414223034524	0.08046132698457460	0.00320049752287221	0.00000000000000000	0.33046601609599768	1.01465067524539787
Mel65	0.04122432654683274	0.09822844781730218	0.00305632769262682	0.00000000000000000	0.00233797870529738	0.00000000000000000	0.11588540612860236	0.12505426026651159	0.41988242079786597	0.18914624240566980	0.00518458963929116	0.00000000000000000	0.44992567976245734	0.89597865762271522
Mel67	0.04481513305497406	0.19655896073188417	0.00910524203531652	0.00000000000000000	0.01081741632785948	0.00075935798629379	0.00000000000000000	0.53902672667878426	0.19891716318488775	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01181329840300325	1.07409365494055864
Mel71	0.19604485789026604	0.00693151117384547	0.02484050526117437	0.00314482731011938	0.00000000000000000	0.00468892193026185	0.08476201583069429	0.01519569821882071	0.45679951716197931	0.18961608606514671	0.01797605915769197	0.00000000000000000	0.46363051961792401	0.88612331348521411
Mel72	0.03978845064490234	0.18619336592562769	0.00223457872518171	0.00217476898342482	0.01420430363187374	0.00000000000000000	0.02838778458631995	0.54146503666599366	0.07015518060128061	0.11539653023539551	0.00000000000000000	0.00000000000000000	0.26078536045001760	0.97442251015770220
Mel74	0.08778059159646104	0.02262551783208882	0.02212561716149785	0.00000000000000000	0.00000000000000000	0.01010199117987155	0.07838273603067350	0.00215232449274544	0.49369545238503937	0.23457313605502766	0.04856263326659490	0.00000000000000000	0.61060660534993638	0.79865400494123762
Mel75	0.02318483796688279	0.00000000000000000	0.00132111810050397	0.00000000000000000	0.00454735598844630	0.00000000000000000	0.00000000000000000	0.00000000000000000	0.92215981848840411	0.04878686945576270	0.00000000000000000	0.00000000000000000	0.67292553807054023	0.76037791419181711
Mel78	0.07428862444297593	0.00435769292363784	0.00657280657667793	0.04926754570107694	0.09266668165817595	0.06532991145615556	0.00000000000000000	0.66083241778908441	0.04668431945221538	0.00000000000000000	0.00000000000000000	0.00000000000000000	-0.01876818878936813	1.04906065203598842
Mel79	0.03289187853922602	0.12554883767825534	0.00172975925026925	0.00000000000000000	0.00000000000000000	0.00029436009461951	0.00000000000000000	0.00000000000000000	0.81367852192922741	0.02585664250840240	0.00000000000000000	0.00000000000000000	0.73657384342033383	0.68166166706317222
Mel80	0.10099220508220524	0.07852399249800911	0.00313449317075557	0.00000000000000000	0.00000000000000000	0.00341293652187771	0.06903525054879926	0.53540214241992234	0.08820499948557871	0.08414402544084155	0.03714995483201047	0.00000000000000000	0.32462725098843143	0.94934907074661989
Mel81	0.06449396215940782	0.00711273416569240	0.00604575317694329	0.00183409895457207	0.00000000000000000	0.00493612043512667	0.04609196759883325	0.61662054305971881	0.16610930729640461	0.08372690072738913	0.00302861242591193	0.00000000000000000	0.27545352248155769	0.97154859827342932
Mel82	0.03190380996297909	0.02700413546841161	0.14485727422667197	0.00000000000000000	0.02009621845354914	0.00000000000000000	0.08965631863397704	0.14354422947322085	0.04552606043149431	0.49741195334969612	0.00000000000000000	0.00000000000000000	0.38540114185797253	0.92490981421710183
Mel84	0.04830438419140084	0.11692391634207115	0.11623741284980461	0.00000000000000000	0.03934494061878888	0.00886384256780160	0.12302126129715193	0.28994120807946439	0.12964004830180659	0.05989160622324519	0.06783137952846484	0.00000000000000000	0.19020110819769284	0.99346586821023009
Mel88	0.08174923017844299	0.06253977538104703	0.08368681815682637	0.11324629049778749	0.00000000000000000	0.00000000000000000	0.13563380842307804	0.23933555602631965	0.11117115814854012	0.10200307284935640	0.07063429033860197	0.00000000000000000	0.28127419789482655	0.96067445911903504
Mel89	0.04810230614733459	0.23556124725838515	0.00574430468235831	0.04172325975876630	0.00232030570742773	0.00580559250351820	0.00954522900130174	0.19189476961675883	0.38489357518719253	0.07440941013695658	0.00000000000000000	0.00000000000000000	0.33034874005326864	0.95493602178997061
Mel94	0.03297331360640471	0.32394655515606802	0.00490797958995486	0.02333661170932541	0.00000000000000000	0.00292991661202815	0.01754891807231615	0.51498652821303159	0.07170389507677044	0.00000000000000000	0.00766628196410058	0.00000000000000000	0.24799077903730260	0.98944945462440848
