,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACanProMet_M0,-0.26438755514675566,0.26438755514675566,0.5429317215301566,0.5429317215301566,0.7676759652258158
EpiDISH_BPRNACanProMet_M2,0.17631625535131462,0.17631625535131462,0.36207335098848964,0.9050050725186463,1.192815233206421
EpiDISH_BPRNACanProMet_B,-0.04451652746503622,0.04451652746503622,0.09141668895769581,0.9964217614763421,0.9564597921072155
EpiDISH_BPRNACanProMet_Neu,-0.0017424690757350282,0.0017424690757350282,0.003578238523658017,1.0,0.998259048142142
EpiDISH_BPRNACanProMet_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACanProMet_NK,0.0,0.0,0.0,1.0,1.0
