,coef,abs coef,% total,cum % total,coef OR
DeconRNASeq_BPRNACan3DProMet_CD4,0.13710444287548557,0.13710444287548557,0.4667804786124576,0.4667804786124576,1.1469479328051162
TMB,-0.13217664845702665,0.13217664845702665,0.45000350050066124,0.9167839791131188,0.8761862044669273
DeconRNASeq_BPRNACan3DProMet_NK,0.02444250928386218,0.02444250928386218,0.08321602088688126,1.0,1.0247436761658832
DeconRNASeq_BPRNACan3DProMet_B,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_cancer,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_CD8,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M0,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M1,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_M2,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_Mono,0.0,0.0,0.0,1.0,1.0
DeconRNASeq_BPRNACan3DProMet_Neu,0.0,0.0,0.0,1.0,1.0
