,coef,abs coef,% total,cum % total,coef OR
EpiDISH_BPRNACan3DProMet_M0,-0.3080273007748514,0.3080273007748514,0.721636160996868,0.721636160996868,0.7348952545253125
EpiDISH_BPRNACan3DProMet_M2,0.11881841098845956,0.11881841098845956,0.27836383900313194,1.0,1.1261654004579194
EpiDISH_BPRNACan3DProMet_B,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_cancer,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_CD4,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_CD8,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_M1,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_Mono,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_Neu,0.0,0.0,0.0,1.0,1.0
EpiDISH_BPRNACan3DProMet_NK,0.0,0.0,0.0,1.0,1.0
AAGE,0.0,0.0,0.0,1.0,1.0
